,linear.weight,linear.bias
30,"[[ 0.440567    0.84771174  0.32783416  0.49834728  0.8095705  -0.0970619
   0.48452994 -0.31568772  0.86408466  0.46429262  0.4719123   0.78036815
   0.998347   -0.5499103   1.0304242   0.0841506   0.70448565  0.8343576
   0.40512338  0.46366578  0.3204883   0.47676507  0.3806159   0.41465768
   0.50830823  0.43522933  0.28338888  0.54676133  0.7396107   0.68938786
   0.7472683   0.3782653   0.24850246  2.0913231   1.2659342   0.22252527
   0.4833486   0.35347605  0.36523557  0.49844673  0.91521204  0.7731766
   1.3355132   0.4689574   0.3237485   0.1894884   0.88302904  0.927411
   0.85999995  1.4029478   0.40746537  0.72416955  0.7110689   0.67952585
   0.9044456   0.39705056  1.3133825   1.1083912   0.37305596  0.6894879
   0.71592283  0.8673454   0.80721873  1.4689114   0.7827115   0.723543
   0.6410746   0.9434401 ]]",[-2.7888334]
31,"[[ 0.4320542   0.84607047  0.32673743  0.50091493  0.8063476  -0.10704827
   0.4769064  -0.34098846  0.870975    0.46548435  0.47416312  0.7772982
   1.0071378  -0.5828041   1.0353423   0.07492433  0.6998312   0.83220613
   0.40633968  0.46623167  0.3205991   0.47810563  0.3811144   0.40869933
   0.5011226   0.4256511   0.2786216   0.5511405   0.740105    0.683309
   0.752887    0.37859365  0.23532937  2.1298988   1.2812089   0.20908414
   0.48510852  0.3527329   0.3526537   0.5016311   0.91300714  0.7762407
   1.353175    0.46525413  0.31396377  0.17780332  0.8870544   0.926122
   0.85820204  1.4192463   0.40764102  0.71870923  0.70683384  0.6838172
   0.90631837  0.38248515  1.3236822   1.1135764   0.37240434  0.684026
   0.7107774   0.86434036  0.8038261   1.4852399   0.7786006   0.71945685
   0.6338012   0.9429837 ]]",[-2.7864554]
32,"[[ 0.422565    0.84402263  0.3252935   0.50387335  0.80270374 -0.11816052
   0.4682175  -0.36937207  0.8783386   0.46654463  0.47650796  0.773632
   1.0168208  -0.619293    1.0404574   0.06447292  0.69469756  0.8298298
   0.40754646  0.46871564  0.32051325  0.4793322   0.38161126  0.4024091
   0.49318177  0.41537118  0.2735626   0.5557233   0.74107176  0.6768003
   0.7589569   0.37881854  0.22071987  2.172591    1.2980738   0.1937143
   0.48682305  0.35169032  0.33875415  0.50472075  0.9105521   0.77911216
   1.3721343   0.46053144  0.30318117  0.16470161  0.8920892   0.92465764
   0.85622674  1.437324    0.40788844  0.7128062   0.70218813  0.688339
   0.90795857  0.3665588   1.334978    1.119364    0.37168697  0.6776484
   0.7050133   0.8610072   0.79990995  1.5032463   0.7739746   0.7149775
   0.6257994   0.9424271 ]]",[-2.7860935]
33,"[[ 0.4138429   0.8420475   0.32393008  0.50624466  0.79930985 -0.12820828
   0.4603553  -0.3946097   0.8849594   0.46735102  0.47819033  0.77020633
   1.0254542  -0.65196174  1.0449215   0.05532724  0.69034296  0.8276407
   0.40857512  0.47086316  0.32038996  0.4803543   0.38193932  0.3967097
   0.4857269   0.4057806   0.26876888  0.55974376  0.741597    0.67101413
   0.7645109   0.37904444  0.2079135   2.2103002   1.31303     0.1804627
   0.48800948  0.35071132  0.32656854  0.50733876  0.90823203  0.78164357
   1.3891279   0.45686066  0.2933924   0.15289994  0.8960948   0.92302096
   0.85442233  1.4532105   0.40814614  0.7074907   0.69799787  0.69262576
   0.90958405  0.35253286  1.3450855   1.1243594   0.3711999   0.67210937
   0.70016277  0.8579626   0.7964137   1.5194045   0.769778    0.71100295
   0.61861116  0.9417956 ]]",[-2.785564]
34,"[[ 0.40459546  0.84004843  0.32253894  0.5089847   0.79583293 -0.13899465
   0.4520096  -0.42227668  0.89238423  0.4681299   0.48020884  0.76687115
   1.034785   -0.6880217   1.0501001   0.04530335  0.68574524  0.82548916
   0.40981176  0.47321764  0.3203584   0.48139298  0.38225982  0.39063287
   0.47795647  0.3955336   0.26353964  0.564552    0.74244237  0.66461486
   0.7705062   0.37926942  0.19344363  2.2523558   1.3294533   0.16568446
   0.48935527  0.34961095  0.31275323  0.51048625  0.9058087   0.7844685
   1.4081234   0.4524833   0.2827157   0.14031716  0.90062827  0.9214867
   0.8525613   1.4709595   0.4082294   0.7018846   0.6937073   0.6971439
   0.9115611   0.33670598  1.3562485   1.1299258   0.37055606  0.66611725
   0.6948923   0.854742    0.7928416   1.5376035   0.7652896   0.70697176
   0.6105508   0.9411866 ]]",[-2.7855995]
35,"[[ 0.39602035  0.837803    0.32062027  0.51143724  0.7926243  -0.14936866
   0.44421637 -0.44752723  0.8986842   0.46867284  0.48188326  0.7636304
   1.0431824  -0.721579    1.0546678   0.03588096  0.6811817   0.8234616
   0.4102727   0.4749211   0.31980607  0.48219064  0.38223675  0.38482773
   0.4704498   0.3857192   0.25833133  0.56853396  0.7432527   0.6586934
   0.77554375  0.3789407   0.17996402  2.2906756   1.344532    0.15211418
   0.49038136  0.34810144  0.29998127  0.5128707   0.9034801   0.7867363
   1.4254903   0.44804695  0.27287838  0.12838283  0.90441096  0.91989255
   0.85094285  1.4870123   0.407933    0.69664365  0.6893721   0.7011134
   0.9132321   0.32178232  1.3664505   1.134883    0.36991012  0.66012704
   0.68968093  0.8517571   0.78932744  1.554227    0.76129127  0.70289177
   0.60303134  0.94043195]]",[-2.783268]
36,"[[ 0.3867492   0.8357024   0.31848222  0.5135958   0.7892796  -0.16022938
   0.43589032 -0.47365338  0.90498286  0.4686324   0.48313028  0.7602309
   1.0516202  -0.75549984  1.0592712   0.02575364  0.6764711   0.8212731
   0.4105244   0.47618654  0.31895217  0.48237798  0.38177967  0.3786213
   0.46280837  0.37584323  0.2529376   0.5724084   0.743873    0.6528255
   0.78086436  0.37833488  0.16647656  2.329633    1.3591782   0.13790368
   0.49114117  0.34633914  0.2867698   0.5147876   0.90104294  0.7889923
   1.4428935   0.44344595  0.26262897  0.11599446  0.9083334   0.91818875
   0.8491299   1.5031414   0.40738204  0.6914273   0.6852341   0.70480406
   0.91467506  0.30673474  1.376828    1.1400287   0.36876306  0.6540177
   0.6844832   0.84866005  0.7858337   1.5712851   0.7570888   0.6989813
   0.595206    0.9397291 ]]",[-2.7830284]
37,"[[ 0.37774286  0.8333582   0.3167642   0.5164607   0.7860525  -0.17055665
   0.42762694 -0.49983165  0.91134036  0.4692488   0.48498845  0.7569728
   1.0599232  -0.78968483  1.0642908   0.01608451  0.6717022   0.81920767
   0.4114339   0.47818524  0.31877655  0.48319718  0.3818731   0.37265566
   0.45552304  0.36597762  0.24821457  0.5767169   0.74498236  0.6468249
   0.7864557   0.37814686  0.15296318  2.3693647   1.3746867   0.12356946
   0.4924949   0.34498957  0.27348843  0.51737314  0.89865553  0.7915432
   1.4608543   0.43895     0.25285667  0.10427575  0.91246194  0.9163892
   0.84743285  1.5197319   0.40722522  0.68601364  0.68099993  0.7086744
   0.9159827   0.2915376   1.3872819   1.1452665   0.36830872  0.64773786
   0.67921007  0.8454207   0.7823252   1.5883168   0.7527642   0.6949499
   0.58748263  0.9389746 ]]",[-2.7794251]
38,"[[ 0.368595    0.8311978   0.31440055  0.51845616  0.78262246 -0.18149582
   0.41905147 -0.52614635  0.9172022   0.46935683  0.48616478  0.7538039
   1.0680821  -0.823667    1.0688515   0.00597724  0.66689146  0.8169766
   0.41173092  0.47950685  0.3178243   0.48343068  0.38129213  0.36656162
   0.44807515  0.35612464  0.24277113  0.58070505  0.7457776   0.64091617
   0.7915031   0.37747678  0.13970792  2.4086509   1.3893979   0.10919796
   0.4932057   0.34312028  0.2601535   0.5191819   0.8962197   0.79353696
   1.4781694   0.43384206  0.2428945   0.09201641  0.9163997   0.9148291
   0.845696    1.5356897   0.40629387  0.68059176  0.676666    0.71202207
   0.9173258   0.27624     1.3976659   1.1501812   0.36703217  0.64164203
   0.6739335   0.84227276  0.77880585  1.60526     0.74836713  0.69074154
   0.5793941   0.9382935 ]]",[-2.7775187]
39,"[[ 0.35988307  0.82908285  0.31271026  0.5206293   0.7793408  -0.19169836
   0.4112262  -0.5511651   0.92298853  0.46982044  0.48767096  0.75069106
   1.0757161  -0.8560755   1.0734363  -0.00256569  0.66243666  0.81491715
   0.41232592  0.48130587  0.3175129   0.48411697  0.38124222  0.36131403
   0.44073775  0.34705073  0.2377516   0.5846551   0.74658334  0.63499314
   0.79672027  0.37726337  0.12680233  2.446471    1.4035361   0.09536979
   0.49416554  0.3416848   0.24747077  0.5216101   0.8938675   0.79528946
   1.4947104   0.42943534  0.23361339  0.08088793  0.9204271   0.9132141
   0.84389114  1.5512055   0.40591168  0.675298    0.67248476  0.71586454
   0.91885024  0.26166466  1.4078151   1.1551872   0.36628368  0.6359738
   0.6689323   0.839089    0.7753607   1.6217561   0.7442773   0.6867829
   0.5719492   0.9377497 ]]",[-2.7739174]
40,"[[ 0.35108933  0.8267875   0.31082267  0.5229223   0.7760566  -0.20203176
   0.40299174 -0.5769425   0.9290789   0.47029775  0.4894748   0.74764717
   1.0836692  -0.88963383  1.0780416  -0.00887195  0.6577921   0.8129553
   0.41289654  0.48341513  0.31728938  0.4848017   0.38134962  0.3558061
   0.43330505  0.33752722  0.23265436  0.58897406  0.7475674   0.6287535
   0.80202913  0.37706265  0.11381008  2.4857962   1.4187999   0.08173135
   0.49532506  0.3401614   0.2343332   0.5243647   0.8913366   0.7973124
   1.5120867   0.42500547  0.22403823  0.06945018  0.924175    0.9113748
   0.8422939   1.5671473   0.40547067  0.66970396  0.6683152   0.71981263
   0.92046267  0.24643241  1.4182639   1.1602845   0.3658251   0.6301956
   0.6636438   0.83582765  0.7717686   1.6383659   0.7402218   0.6828205
   0.564145    0.93727416]]",[-2.7722864]
41,"[[ 0.34338146  0.8247602   0.30925405  0.52489984  0.7731549  -0.21110545
   0.39589924 -0.5999754   0.93460596  0.47051737  0.4908539   0.7450103
   1.0909872  -0.9194845   1.0821579  -0.01421626  0.65398806  0.81130236
   0.41377193  0.4849951   0.31698245  0.4851687   0.381295    0.35045123
   0.42686012  0.32902217  0.22811835  0.5930052   0.7483572   0.6233197
   0.8067134   0.37694034  0.10180837  2.5208747   1.4319748   0.06933859
   0.49610546  0.33879057  0.22245003  0.5267749   0.8891992   0.7996433
   1.5278198   0.42096198  0.21548752  0.05910901  0.92779654  0.9099736
   0.8408392   1.5815866   0.40508363  0.66510016  0.66492444  0.7232341
   0.92197514  0.23299444  1.4275769   1.1647501   0.36533478  0.6251947
   0.659241    0.8331111   0.76879936  1.6536504   0.7363225   0.6795773
   0.5570907   0.9367607 ]]",[-2.7700958]
42,"[[ 0.3347395   0.8222037   0.30656722  0.5262897   0.7700448  -0.22158836
   0.38810498 -0.6247511   0.9396133   0.46988964  0.4913258   0.74190706
   1.0978605  -0.95142573  1.0866996  -0.02037134  0.6497594   0.8094208
   0.41373754  0.48585925  0.31576696  0.48475006  0.38033587  0.34450155
   0.4200606   0.3198023   0.22315933  0.5963108   0.7495406   0.6176244
   0.8111227   0.3758182   0.08879069  2.557775    1.4454142   0.05503423
   0.49610156  0.33643967  0.20946936  0.52823716  0.8868589   0.8013604
   1.5440449   0.4156959   0.20624791  0.04800314  0.93158376  0.9080805
   0.8392934   1.5964229   0.4039542   0.6600036   0.6611108   0.7258012
   0.922702    0.21838042  1.4373134   1.169175    0.36425617  0.619572
   0.65453655  0.83009404  0.765526    1.6696638   0.7321241   0.67597264
   0.5495525   0.93600136]]",[-2.766854]
43,"[[ 0.32635725  0.8198309   0.30441603  0.5280248   0.7670032  -0.23124297
   0.38037753 -0.6485678   0.9448124   0.4698624   0.4923591   0.73894334
   1.1047734  -0.9824661   1.0911589  -0.02616256  0.64565337  0.80766237
   0.41401514  0.4871667   0.31512436  0.48491627  0.3798982   0.33888626
   0.41322845  0.31094572  0.21847188  0.59985095  0.7503348   0.6120711
   0.8158401   0.3751952   0.07647197  2.5938282   1.4589089   0.04135431
   0.49654317  0.3345334   0.19696517  0.5301261   0.88449824  0.80331075
   1.5600253   0.41119906  0.19738387  0.03742559  0.93542415  0.90640247
   0.83778     1.6110882   0.40325335  0.65503174  0.6572801   0.7289686
   0.92372495  0.20419477  1.446736    1.1736008   0.36360925  0.6141724
   0.6498387   0.827072    0.7622989   1.6852608   0.7281819   0.67233515
   0.5423474   0.9354182 ]]",[-2.7662635]
44,"[[ 0.31755796  0.8173114   0.30244938  0.5301087   0.7637273  -0.24101625
   0.3724085  -0.6730046   0.94965696  0.46997687  0.4935892   0.7358975
   1.111508   -1.0143565   1.0954453  -0.03189686  0.6412101   0.8056525
   0.4144204   0.48880014  0.31467077  0.4851657   0.3796134   0.33340532
   0.40610385  0.3020504   0.21367179  0.6036709   0.75109804  0.6062442
   0.8209666   0.37479815  0.06409667  2.6307952   1.4730793   0.02800449
   0.49731347  0.33287054  0.18434581  0.53227973  0.882133    0.8051188
   1.5761036   0.40673923  0.18886632  0.02701818  0.93905133  0.904663
   0.83607376  1.6259959   0.40262607  0.6497253   0.65335786  0.73242
   0.92485213  0.18975514  1.4563627   1.1780417   0.36305788  0.6084154
   0.64493585  0.8238527   0.7589108   1.7010709   0.7241037   0.6685474
   0.5348546   0.9348015 ]]",[-2.7659264]
45,"[[ 0.30961397  0.8151322   0.30097786  0.5324686   0.7607435  -0.24978417
   0.36541057 -0.6960774   0.9547288   0.47043383  0.4953076   0.7331348
   1.1184223  -1.0447066   1.0998178  -0.03706118  0.63721055  0.80387235
   0.41536954  0.4907063   0.31465417  0.48577645  0.37985867  0.32850778
   0.39972326  0.29354852  0.20943663  0.6080808   0.7521111   0.6006725
   0.8260014   0.37487265  0.05223759  2.6666524   1.4869051   0.01558672
   0.49840367  0.33174145  0.17235112  0.53494203  0.8798184   0.80710715
   1.5919802   0.40272847  0.1808854   0.01719469  0.9424766   0.90304047
   0.83463615  1.6402326   0.4024796   0.64491004  0.64983815  0.73589146
   0.92617804  0.175772    1.4656439   1.1827022   0.3629312   0.6031463
   0.6403082   0.82095987  0.75575626  1.7163962   0.7202452   0.6651811
   0.5275354   0.93410724]]",[-2.7677894]
46,"[[ 0.30128673  0.81278247  0.2989485   0.53429544  0.75753284 -0.25906333
   0.3577154  -0.71903455  0.95959556  0.4701432   0.4962116   0.7301134
   1.1249868  -1.0743518   1.1037171  -0.04257596  0.6334086   0.8020801
   0.41573322  0.491874    0.31400844  0.48563758  0.37948734  0.32327595
   0.393081    0.28493536  0.20504127  0.61159104  0.75290054  0.5955229
   0.83080864  0.3745632   0.04090611  2.7011938   1.4999602   0.00296482
   0.49868542  0.3300135   0.16092551  0.53657144  0.87747777  0.8088187
   1.60681     0.39843902  0.17249864  0.00711024  0.94599056  0.9013316
   0.8331457   1.6540511   0.40198123  0.6402221   0.6464568   0.73901355
   0.9270531   0.16235727  1.4747795   1.18697     0.36241314  0.5977998
   0.6358841   0.8180859   0.7526071   1.731155    0.71636146  0.6619517
   0.5205051   0.9335226 ]]",[-2.764579]
47,"[[ 2.9329887e-01  8.1040484e-01  2.9753977e-01  5.3638941e-01
   7.5453335e-01 -2.6804909e-01  3.5031670e-01 -7.4212593e-01
   9.6483922e-01  4.7039095e-01  4.9762377e-01  7.2742760e-01
   1.1317632e+00 -1.1050653e+00  1.1082066e+00 -4.7562469e-02
   6.2947541e-01  8.0029202e-01  4.1686380e-01  4.9375543e-01
   3.1384999e-01  4.8610675e-01  3.7936679e-01  3.1848326e-01
   3.8655123e-01  2.7621299e-01  2.0084377e-01  6.1581784e-01
   7.5407809e-01  5.8999068e-01  8.3580112e-01  3.7456733e-01
   2.9026432e-02  2.7374370e+00  1.5137275e+00 -7.0268358e-03
   4.9962315e-01  3.2880625e-01  1.4876530e-01  5.3910798e-01
   8.7526506e-01  8.1061602e-01  1.6229324e+00  3.9416322e-01
   1.6425969e-01 -1.7621720e-03  9.4928658e-01  8.9966965e-01
   8.3155924e-01  1.6685692e+00  4.0167183e-01  6.3534546e-01
   6.4299238e-01  7.4254817e-01  9.2825520e-01  1.4797533e-01
   1.4842985e+00  1.1915058e+00  3.6224344e-01  5.9271044e-01
   6.3147658e-01  8.1524915e-01  7.4973220e-01  1.7468696e+00
   7.1223557e-01  6.5870869e-01  5.1328272e-01  9.3274289e-01]]",[-2.7607093]
48,"[[ 0.2855681   0.8082839   0.2958024   0.53829014  0.75149894 -0.2771068
   0.34314188 -0.7649126   0.9698028   0.47084793  0.49895775  0.724492
   1.1385384  -1.1349101   1.11219    -0.05293359  0.6257559   0.79853475
   0.4175011   0.49533838  0.31351525  0.48674697  0.37932098  0.31366313
   0.3798622   0.26815498  0.19633861  0.6198423   0.7551832   0.5845143
   0.84038836  0.3744584   0.01744785  2.7725422   1.5269396  -0.01621727
   0.5001991   0.32742     0.13717407  0.54144067  0.8728633   0.81229275
   1.6376994   0.38967907  0.15615258 -0.00820304  0.9530889   0.8981665
   0.8301533   1.6824403   0.40146396  0.6306192   0.6392085   0.7460937
   0.929617    0.13425243  1.493691    1.1958395   0.36188376  0.5876662
   0.62699896  0.8124404   0.7466344   1.7620972   0.70845497  0.655108
   0.50611496  0.9323762 ]]",[-2.7598534]
49,"[[ 0.27772507  0.8056754   0.2928104   0.5393264   0.7486309  -0.2866707
   0.33576187 -0.7872273   0.97388256  0.47000948  0.4990089   0.72171926
   1.1440862  -1.1639514   1.1160946  -0.0586095   0.62216437  0.7969541
   0.41698277  0.49591202  0.3120944   0.48599827  0.37824866  0.30837625
   0.3734171   0.259707    0.19160432  0.6225649   0.75636405  0.57949734
   0.8440696   0.37316453  0.00570382  2.8057587   1.5390831  -0.02578853
   0.49962893  0.32483888  0.12567964  0.54229605  0.8705324   0.81341773
   1.6517917   0.38457647  0.14791112 -0.0145364   0.9562825   0.8962379
   0.82898337  1.6957141   0.40007463  0.62588364  0.6357953   0.74837697
   0.9301892   0.12087658  1.5024699   1.1996591   0.36097276  0.5824679
   0.6227859   0.80969954  0.74354476  1.7765214   0.70481133  0.6517849
   0.49923006  0.93175924]]",[-2.7564776]
50,"[[ 0.26975158  0.8032662   0.29092005  0.54087996  0.7453912  -0.29596248
   0.32827213 -0.80947363  0.97801346  0.46981174  0.49968216  0.71862
   1.1501638  -1.1934265   1.1198941  -0.06374431  0.6184317   0.79512453
   0.41741973  0.49703774  0.31132063  0.48587885  0.37760258  0.30332884
   0.3666102   0.2515009   0.18681365  0.626038    0.7577574   0.5741867
   0.84836835  0.37272936 -0.00390813  2.8397002   1.5516783  -0.03490083
   0.49968734  0.32299367  0.11404873  0.54393196  0.8682556   0.8147906
   1.6662211   0.37946945  0.14010566 -0.02082301  0.959653    0.8945448
   0.82719886  1.7091458   0.3994992   0.6210832   0.6322399   0.7515093
   0.93130517  0.10723902  1.5115527   1.2035038   0.36025184  0.5772399
   0.61843836  0.8067987   0.7405161   1.7914597   0.7006996   0.6483079
   0.49208224  0.9311065 ]]",[-2.7518222]
51,"[[ 0.26204354  0.8009019   0.28843015  0.54229444  0.742452   -0.30509847
   0.32098293 -0.8313222   0.9821034   0.46947464  0.5002468   0.71600026
   1.155912   -1.2225766   1.1238297  -0.06910796  0.61456007  0.79354554
   0.4174824   0.49791503  0.31033492  0.4856648   0.37670273  0.29807314
   0.36008233  0.2429158   0.18223304  0.6288269   0.7588145   0.56890947
   0.85222846  0.3718208  -0.01206566  2.8730934   1.5640076  -0.04392917
   0.49971157  0.32072476  0.10243008  0.54536146  0.86610734  0.8161988
   1.6808583   0.3745611   0.13216826 -0.02698086  0.96261674  0.8928296
   0.825841    1.722464    0.3982713   0.61635816  0.6286064   0.7541893
   0.9320382   0.09356547  1.5202788   1.2075502   0.3591977   0.5719777
   0.6140258   0.8039367   0.73756826  1.8061521   0.696789    0.64479744
   0.4854458   0.9302948 ]]",[-2.7493806]
52,"[[ 0.25441986  0.79838675  0.2870797   0.5445045   0.7394636  -0.31365785
   0.31375515 -0.85306865  0.9870225   0.46988302  0.5016662   0.7131988
   1.1624793  -1.251606    1.1276926  -0.07364693  0.61077994  0.79162735
   0.41844243  0.4996708   0.31024662  0.48620373  0.37676802  0.29378375
   0.35376656  0.23500222  0.17793803  0.63302636  0.7603857   0.56363714
   0.8569598   0.3719165  -0.01950206  2.9073806   1.5767888  -0.05262906
   0.50059927  0.3197506   0.09101118  0.5477415   0.86376417  0.8175959
   1.6955444   0.3700199   0.12435667 -0.03293287  0.9663146   0.8911529
   0.82429904  1.7359891   0.39818016  0.6117098   0.6251749   0.7576126
   0.9334409   0.07988666  1.5294539   1.2115968   0.3594098   0.566875
   0.60971403  0.8011327   0.7346105   1.8212612   0.6929364   0.6414964
   0.47835398  0.9296484 ]]",[-2.7538378]
53,"[[ 0.24702165  0.7957911   0.28534603  0.5463465   0.73656374 -0.3218405
   0.3069066  -0.87379307  0.99097824  0.47001025  0.502756    0.71049446
   1.1680912  -1.2792097   1.1312848  -0.07808889  0.6072078   0.78992236
   0.41908836  0.50112104  0.30983976  0.4864556   0.37649167  0.28941238
   0.34757823  0.22733663  0.17413224  0.6364701   0.76163894  0.55867034
   0.8612864   0.3717449  -0.02660259  2.9395282   1.5891367  -0.0609046
   0.5010999   0.31838363  0.07992065  0.54963636  0.8616052   0.8188956
   1.7095636   0.36579514  0.11732884 -0.03828637  0.9695909   0.8893875
   0.822961    1.7485312   0.39781272  0.6071878   0.6218512   0.76072913
   0.93417466  0.06705676  1.5378946   1.2153193   0.3594272   0.5619611
   0.6055526   0.7984678   0.73181486  1.8351105   0.6892186   0.6382975
   0.47183827  0.9289608 ]]",[-2.7471523]
54,"[[ 0.23947029  0.7934592   0.2830627   0.547509    0.733526   -0.3308402
   0.299748   -0.89553744  0.9948127   0.46932423  0.5030722   0.707809
   1.1736752  -1.3076116   1.1352154  -0.08339565  0.6037592   0.78826404
   0.41931775  0.50190014  0.30894724  0.48589906  0.37567043  0.2841881
   0.34097233  0.21969917  0.16971833  0.64000213  0.7625805   0.5536545
   0.86510193  0.37104663 -0.03452069  2.9727218   1.600819   -0.07003106
   0.5008125   0.31630608  0.06812409  0.55091625  0.8592333   0.82038385
   1.7235049   0.36108315  0.10975835 -0.04409205  0.97280824  0.8876648
   0.82150817  1.7616291   0.39676195  0.60267264  0.6186717   0.76359904
   0.9348525   0.0536291   1.5466729   1.219318    0.35863778  0.5570627
   0.6015005   0.79562443  0.7288998   1.849851    0.6852533   0.6352477
   0.4645705   0.92829   ]]",[-2.7476523]
55,"[[ 0.23236437  0.791162    0.28095204  0.54901236  0.73075944 -0.33902854
   0.2929747  -0.9157429   0.99873835  0.46888846  0.5036324   0.70538354
   1.1789285  -1.3343335   1.1387796  -0.08819453  0.6005413   0.7867325
   0.41956753  0.50274587  0.30823287  0.48556414  0.37507534  0.2797053
   0.33514342  0.21248409  0.16561553  0.6431134   0.7637642   0.5489382
   0.86890715  0.3705129  -0.04170527  3.0036948   1.6121732  -0.07846582
   0.50073004  0.31453714  0.0573286   0.5523319   0.85710865  0.8215663
   1.7365673   0.3565764   0.10253239 -0.0493496   0.9760268   0.88603914
   0.82031846  1.773935    0.39588687  0.59852636  0.6157062   0.7661276
   0.9356549   0.04121058  1.5548573   1.2230817   0.35811093  0.5522588
   0.5976397   0.79303837  0.7261949   1.863566    0.6817033   0.6323831
   0.45815885  0.9276727 ]]",[-2.7440727]
56,"[[ 0.22491926  0.7888553   0.27912977  0.5506254   0.7278962  -0.34773397
   0.28614372 -0.9369785   1.0026513   0.46879318  0.5043468   0.70276064
   1.1844077  -1.3624022   1.142726   -0.09291507  0.59714425  0.7852816
   0.42013574  0.5040285   0.30769372  0.4855642   0.37459818  0.27524412
   0.32882982  0.20492542  0.16145512  0.64678407  0.7651732   0.5439575
   0.87311983  0.37014335 -0.04917859  3.0366573   1.6238929  -0.08721487
   0.5008943   0.31275544  0.04575893  0.5540798   0.8547693   0.8227948
   1.7506951   0.35195288  0.09538708 -0.05452523  0.9793656   0.884253
   0.8189081   1.7867749   0.39527705  0.59401065  0.61247337  0.7692085
   0.93658274  0.02801876  1.5638655   1.2270166   0.3577559   0.54741335
   0.59369296  0.79034483  0.7234396   1.8784508   0.6779026   0.6292463
   0.45125565  0.92699385]]",[-2.7443547]
57,"[[ 0.21723485  0.78652674  0.2767637   0.551973    0.7249456  -0.3568561
   0.2788361  -0.9591239   1.0065448   0.46821833  0.5049236   0.7000978
   1.189858   -1.3916      1.1466848  -0.09822276  0.5934075   0.7836706
   0.42026007  0.50502175  0.3070176   0.48511788  0.37385696  0.27045903
   0.3223415   0.19669303  0.15697125  0.6501718   0.76648873  0.5384806
   0.87703514  0.36932462 -0.05689808  3.0708625   1.6360252  -0.09678116
   0.5008619   0.3105976   0.03364692  0.55578774  0.85227203  0.8238109
   1.765426    0.34690103  0.08772434 -0.06005504  0.98304904  0.88237566
   0.81750536  1.7998773   0.39417085  0.5892482   0.6091509   0.771928
   0.93729764  0.01403436  1.5729076   1.231194    0.35696796  0.5422968
   0.5893471   0.7872519   0.72041184  1.8935921   0.6740096   0.62605226
   0.44409877  0.9261991 ]]",[-2.743262]
58,"[[ 2.09961683e-01  7.84052789e-01  2.74613827e-01  5.53321898e-01
   7.22194612e-01 -3.64978075e-01  2.72161245e-01 -9.78884816e-01
   1.00992632e+00  4.67672199e-01  5.05307496e-01  6.97564542e-01
   1.19460320e+00 -1.41769552e+00  1.15031219e+00 -1.02734394e-01
   5.90179563e-01  7.82173336e-01  4.20434445e-01  5.05725026e-01
   3.06166947e-01  4.84676570e-01  3.73066068e-01  2.66207963e-01
   3.16508561e-01  1.89390838e-01  1.52754188e-01  6.53238773e-01
   7.67508149e-01  5.33705533e-01  8.80877376e-01  3.68644625e-01
  -6.36447817e-02  3.10106206e+00  1.64688218e+00 -1.04688726e-01
   5.00659108e-01  3.08664083e-01  2.29222551e-02  5.57131946e-01
   8.50093246e-01  8.24631035e-01  1.77836680e+00  3.42511594e-01
   8.09116885e-02 -6.49215579e-02  9.85553145e-01  8.80659640e-01
   8.16224098e-01  1.81152296e+00  3.93273294e-01  5.85113883e-01
   6.06161356e-01  7.74330020e-01  9.38083768e-01  1.81996857e-03
   1.58090830e+00  1.23465741e+00  3.56534839e-01  5.37517011e-01
   5.85532069e-01  7.84671664e-01  7.17771888e-01  1.90705526e+00
   6.70404255e-01  6.23167455e-01  4.37600791e-01  9.25471127e-01]]",[-2.7445123]
59,"[[ 0.20331897  0.7818052   0.2727637   0.5551195   0.7196786  -0.3726068
   0.26582262 -0.9982337   1.0134768   0.46746618  0.50619435  0.6952448
   1.1995558  -1.4438143   1.1538539  -0.10715336  0.58689624  0.7807728
   0.42093754  0.5070295   0.30586368  0.48465487  0.37267447  0.26232806
   0.31093988  0.18230371  0.14906646  0.65678585  0.7691992   0.5289807
   0.8846453   0.36828586 -0.07053418  3.1318085   1.6580038  -0.11270984
   0.50106776  0.3071899   0.01224302  0.5589819   0.8478284   0.82563645
   1.7915754   0.33806613  0.07448627 -0.0693823   0.9888412   0.8788566
   0.81519985  1.8235593   0.39271846  0.5809346   0.6033087   0.77702403
   0.93889683 -0.00784986  1.5890288   1.23854     0.35648936  0.53284484
   0.5817707   0.7821003   0.7152888   1.92086     0.66702664  0.62049884
   0.43117937  0.92481595]]",[-2.7412899]
