,linear.weight,linear.bias
34,"[[ 2.1657932e-01  3.2965270e-01  1.1974443e-01  4.2334157e-01
   5.2282625e-01  1.1616577e-01 -4.0816236e-02  3.9475876e-01
   4.7480392e-01  3.3994961e-01 -2.4260581e-03 -1.3389602e-02
   4.0854803e-01  4.6235552e-01  3.8991526e-01  1.8919517e-01
  -1.4483775e+00 -2.8589807e+00 -7.6495749e-01  1.2954593e+00
   9.0233976e-01  9.7520459e-01]]",[-2.622453]
35,"[[ 0.20287073  0.31946424  0.10710136  0.4201631   0.51927817  0.1028142
  -0.04939561  0.38886905  0.47229475  0.33274624 -0.00408376 -0.01524287
   0.39492762  0.45185027  0.376955    0.16666347 -1.495535   -2.9395618
  -0.7969933   1.2989614   0.9009587   0.97482526]]",[-2.6177697]
36,"[[ 0.19297619  0.30920264  0.09550323  0.4152188   0.51753306  0.08917449
  -0.05770814  0.38336644  0.4678216   0.3234234  -0.00380845 -0.01699223
   0.38242143  0.4416784   0.36470902  0.14605172 -1.540093   -3.0176456
  -0.82640934  1.302628    0.89929193  0.9749744 ]]",[-2.6168017]
37,"[[ 0.18008699  0.2996977   0.08387293  0.410548    0.5148071   0.07553264
  -0.06715146  0.37853852  0.46542585  0.31609848 -0.0034004  -0.01950236
   0.3703867   0.43165466  0.35240272  0.12409597 -1.5856035  -3.0941653
  -0.85765296  1.3067791   0.89758474  0.9745596 ]]",[-2.6131527]
38,"[[ 0.16842136  0.28922364  0.0721167   0.40727058  0.51165265  0.06396108
  -0.07643717  0.37213632  0.46371126  0.30865532 -0.00326888 -0.02077628
   0.35795882  0.42180896  0.33944324  0.10326201 -1.6298748  -3.1699142
  -0.8879976   1.3103076   0.895653    0.97414935]]",[-2.611707]
39,"[[ 0.15765676  0.27942365  0.06063825  0.40407297  0.5100272   0.05181321
  -0.08755888  0.36523905  0.4607381   0.2999942  -0.00387029 -0.02316027
   0.3461065   0.41162986  0.32748348  0.08199655 -1.6742517  -3.2437842
  -0.91852987  1.3132632   0.8944022   0.97423625]]",[-2.6078587]
40,"[[ 0.14671268  0.2692069   0.04900043  0.3976205   0.51070285  0.03849211
  -0.09634053  0.36068323  0.45948362  0.29061    -0.00532044 -0.02524227
   0.3329899   0.40278605  0.31549037  0.06167963 -1.7178918  -3.3180785
  -0.94909185  1.3168721   0.8931635   0.9745847 ]]",[-2.6074188]
41,"[[ 0.13453643  0.25874326  0.03716178  0.39294198  0.5083792   0.02752941
  -0.10849884  0.3551777   0.45716038  0.28058562 -0.00358215 -0.02913128
   0.3204757   0.39391363  0.30357265  0.04063746 -1.7606858  -3.3899384
  -0.9791271   1.3198423   0.89208794  0.9750358 ]]",[-2.5957727]
42,"[[ 0.12353119  0.248598    0.02578828  0.39014676  0.5063654   0.01627176
  -0.12237398  0.3493633   0.45442015  0.27383164 -0.00618911 -0.0321653
   0.3091345   0.3846353   0.2913007   0.01977063 -1.8025485  -3.459457
  -1.0090925   1.3225585   0.8903591   0.97546303]]",[-2.593854]
43,"[[ 1.1285688e-01  2.3700905e-01  1.2130453e-02  3.8425636e-01
   5.0484383e-01  3.7039563e-03 -1.3421890e-01  3.4312183e-01
   4.5076722e-01  2.6577443e-01 -7.9806019e-03 -3.6873270e-02
   2.9689306e-01  3.7484148e-01  2.7926332e-01  2.6441200e-04
  -1.8435178e+00 -3.5295756e+00 -1.0383233e+00  1.3242655e+00
   8.8896024e-01  9.7600913e-01]]",[-2.5906053]
44,"[[ 1.0055342e-01  2.2723694e-01  1.5147117e-03  3.7917748e-01
   5.0276285e-01 -2.5170781e-03 -1.4626378e-01  3.3678859e-01
   4.4824541e-01  2.5791031e-01 -1.2058736e-02 -4.2887673e-02
   2.8537777e-01  3.6618763e-01  2.6759273e-01 -6.9494038e-03
  -1.8829718e+00 -3.5973461e+00 -1.0668496e+00  1.3265109e+00
   8.8747615e-01  9.7624660e-01]]",[-2.5810075]
45,"[[ 9.0560526e-02  2.1783675e-01 -1.4719006e-03  3.7400833e-01
   5.0016981e-01 -6.4255563e-03 -1.5963049e-01  3.2968888e-01
   4.4435945e-01  2.4972533e-01 -1.4215775e-02 -5.0233565e-02
   2.7321422e-01  3.5815945e-01  2.5682291e-01 -8.8597117e-03
  -1.9227297e+00 -3.6650143e+00 -1.0950018e+00  1.3282064e+00
   8.8718271e-01  9.7720146e-01]]",[-2.5766566]
46,"[[ 7.8711621e-02  2.0702268e-01 -1.5327147e-04  3.6993834e-01
   4.9592918e-01 -6.4225392e-03 -1.7341983e-01  3.2483146e-01
   4.4024372e-01  2.4171503e-01 -1.5726913e-02 -5.7375465e-02
   2.6222426e-01  3.4972200e-01  2.4651562e-01 -1.0543253e-02
  -1.9607421e+00 -3.7318740e+00 -1.1199752e+00  1.3301966e+00
   8.8610184e-01  9.7652328e-01]]",[-2.5707214]
47,"[[ 6.6188730e-02  1.9900885e-01 -7.2843290e-04  3.6470759e-01
   4.9451005e-01 -8.2924450e-03 -1.8809903e-01  3.1842777e-01
   4.3835700e-01  2.3359010e-01 -1.6030580e-02 -6.3031070e-02
   2.5093445e-01  3.4028131e-01  2.3582168e-01 -1.3166535e-02
  -1.9997579e+00 -3.7976770e+00 -1.1480073e+00  1.3308030e+00
   8.8531846e-01  9.7736901e-01]]",[-2.5704777]
48,"[[ 5.3872231e-02  1.8971862e-01 -2.2571930e-03  3.5907769e-01
   4.9204734e-01 -8.6097121e-03 -2.0239393e-01  3.1337768e-01
   4.3708292e-01  2.2465676e-01 -1.8321961e-02 -7.1368448e-02
   2.3878664e-01  3.3233798e-01  2.2570619e-01 -1.6384609e-02
  -2.0382001e+00 -3.8621321e+00 -1.1738735e+00  1.3308872e+00
   8.8437140e-01  9.7766370e-01]]",[-2.5660162]
49,"[[ 4.4785500e-02  1.8018192e-01 -2.4586550e-03  3.5517269e-01
   4.9053448e-01 -8.4292283e-03 -2.1657805e-01  3.0829453e-01
   4.3397352e-01  2.1826863e-01 -1.9605679e-02 -7.7166244e-02
   2.2829892e-01  3.2341346e-01  2.1565320e-01 -1.8315004e-02
  -2.0748200e+00 -3.9280252e+00 -1.1979200e+00  1.3311796e+00
   8.8305300e-01  9.7813094e-01]]",[-2.5609994]
50,"[[ 3.5365175e-02  1.7397143e-01 -3.3857983e-03  3.5117906e-01
   4.8930770e-01 -9.2985919e-03 -2.3174600e-01  3.0344623e-01
   4.3217513e-01  2.1051547e-01 -2.4843108e-02 -8.3815090e-02
   2.1733211e-01  3.1528676e-01  2.0618440e-01 -2.2018123e-02
  -2.1117613e+00 -3.9887631e+00 -1.2245419e+00  1.3299404e+00
   8.8330376e-01  9.7951198e-01]]",[-2.5597713]
51,"[[ 2.4426311e-02  1.6714023e-01 -3.3485692e-03  3.4633374e-01
   4.8634949e-01 -9.2755789e-03 -2.4474294e-01  2.9882285e-01
   4.2961487e-01  2.0344108e-01 -2.5129434e-02 -9.0857320e-02
   2.0579641e-01  3.0733785e-01  1.9695239e-01 -2.5007231e-02
  -2.1479142e+00 -4.0510130e+00 -1.2484071e+00  1.3302131e+00
   8.8251323e-01  9.7987753e-01]]",[-2.5565565]
52,"[[ 0.01386658  0.15859666 -0.00452028  0.34285566  0.48498642 -0.01097754
  -0.25883073  0.2940546   0.4284814   0.19651553 -0.02819793 -0.09886011
   0.19494124  0.29944757  0.18659128 -0.02738757 -2.1846423  -4.1112494
  -1.2731128   1.3304263   0.88136065  0.98047656]]",[-2.5588095]
53,"[[ 3.60547518e-03  1.52992934e-01 -3.73863638e-03  3.38567197e-01
   4.84881938e-01 -9.47250519e-03 -2.72790045e-01  2.89430767e-01
   4.26620126e-01  1.90142959e-01 -2.95575839e-02 -1.05969116e-01
   1.84449837e-01  2.91588068e-01  1.78432748e-01 -3.03114615e-02
  -2.21948528e+00 -4.16965437e+00 -1.29629195e+00  1.33014262e+00
   8.81310880e-01  9.81380343e-01]]",[-2.5553277]
54,"[[-1.3733325e-03  1.4698397e-01 -3.6684559e-03  3.3520174e-01
   4.8430604e-01 -9.6936841e-03 -2.8639877e-01  2.8617930e-01
   4.2455602e-01  1.8353257e-01 -3.2674022e-02 -1.1160029e-01
   1.7419308e-01  2.8323728e-01  1.7007552e-01 -3.3361901e-02
  -2.2534819e+00 -4.2278910e+00 -1.3181895e+00  1.3293329e+00
   8.8012618e-01  9.8268348e-01]]",[-2.5559762]
55,"[[-3.55758122e-03  1.39659122e-01 -3.58453556e-03  3.30297112e-01
   4.83365715e-01 -1.05402833e-02 -2.99863607e-01  2.81265914e-01
   4.23647940e-01  1.77774891e-01 -3.53420377e-02 -1.20030485e-01
   1.64119318e-01  2.75075138e-01  1.61490411e-01 -3.60477008e-02
  -2.28639150e+00 -4.28628302e+00 -1.33965313e+00  1.32868671e+00
   8.79409194e-01  9.83528376e-01]]",[-2.5525508]
56,"[[-5.0105844e-03  1.3266145e-01 -3.1128733e-03  3.2810509e-01
   4.8433071e-01 -1.0395031e-02 -3.1414768e-01  2.7844962e-01
   4.2422962e-01  1.7207278e-01 -3.8400289e-02 -1.2662771e-01
   1.5429981e-01  2.6800543e-01  1.5216914e-01 -3.9987709e-02
  -2.3201568e+00 -4.3428092e+00 -1.3631805e+00  1.3278372e+00
   8.7854999e-01  9.8416340e-01]]",[-2.5540566]
57,"[[-3.3984999e-03  1.2714984e-01 -4.6357154e-03  3.2451820e-01
   4.8380306e-01 -1.1316440e-02 -3.2713333e-01  2.7518860e-01
   4.2273638e-01  1.6631840e-01 -4.1926865e-02 -1.3455454e-01
   1.4411722e-01  2.6090240e-01  1.4413296e-01 -4.2602178e-02
  -2.3539932e+00 -4.3990402e+00 -1.3855839e+00  1.3279924e+00
   8.7778258e-01  9.8514622e-01]]",[-2.5504014]
58,"[[-5.1555731e-03  1.2310011e-01 -3.9388598e-03  3.1882828e-01
   4.8319587e-01 -1.1619559e-02 -3.3669811e-01  2.7241012e-01
   4.2165339e-01  1.6024521e-01 -4.3905452e-02 -1.4225341e-01
   1.3372093e-01  2.5360277e-01  1.3614020e-01 -4.5018531e-02
  -2.3861916e+00 -4.4555526e+00 -1.4062955e+00  1.3281461e+00
   8.7756246e-01  9.8483819e-01]]",[-2.5519836]
59,"[[-4.40812297e-03  1.16657898e-01 -4.35854588e-03  3.16154182e-01
   4.83877540e-01 -1.33745475e-02 -3.47998232e-01  2.69428223e-01
   4.21588689e-01  1.54837728e-01 -4.80683930e-02 -1.49761274e-01
   1.23837695e-01  2.46767953e-01  1.28061876e-01 -4.84571904e-02
  -2.41833091e+00 -4.50947809e+00 -1.42798316e+00  1.32730007e+00
   8.76817226e-01  9.86495316e-01]]",[-2.5491405]
60,"[[-0.00545869  0.10987197 -0.00567965  0.31269965  0.48187062 -0.0146059
  -0.36122665  0.26633555  0.42187876  0.14962387 -0.05136182 -0.15884502
   0.11400161  0.24008179  0.12009782 -0.05221919 -2.4496784  -4.560462
  -1.4481949   1.324956    0.87573236  0.9870285 ]]",[-2.5450258]
61,"[[-0.00531157  0.10551079 -0.00461963  0.31084326  0.48030877 -0.01520061
  -0.37482995  0.26325122  0.42146093  0.14462338 -0.05401605 -0.16657774
   0.10465168  0.23366272  0.11220256 -0.05593061 -2.481121   -4.613654
  -1.4693042   1.3235698   0.87541074  0.98710907]]",[-2.5471725]
62,"[[-0.00626218  0.09962314 -0.00520271  0.30756697  0.48001075 -0.01700838
  -0.38798833  0.26152566  0.42150187  0.1405448  -0.0571644  -0.17573215
   0.09585327  0.22703153  0.10370847 -0.059306   -2.5113199  -4.665077
  -1.4890288   1.3226408   0.87393236  0.98758733]]",[-2.543283]
63,"[[-0.00637465  0.09592274 -0.00582237  0.30514237  0.4785757  -0.01853155
  -0.39911667  0.2578119   0.4200489   0.13796294 -0.0577988  -0.18357205
   0.08717947  0.21971922  0.09564506 -0.06231677 -2.541856   -4.7185864
  -1.5072907   1.3223518   0.8724274   0.9868452 ]]",[-2.542927]
64,"[[-0.00631809  0.09184393 -0.00673553  0.3039688   0.47798127 -0.01877463
  -0.41165876  0.2548964   0.41989344  0.13351384 -0.05975809 -0.1929473
   0.07829063  0.21403223  0.08848757 -0.06626016 -2.5715     -4.7683887
  -1.5269642   1.3208778   0.87226623  0.9869483 ]]",[-2.538579]
65,"[[-0.00709856  0.08620588 -0.00780405  0.30259904  0.4775679  -0.02260017
  -0.42517328  0.25138277  0.420143    0.13004084 -0.06428286 -0.20385584
   0.06962211  0.20851673  0.08137776 -0.07022881 -2.6007037  -4.8173943
  -1.5454037   1.319374    0.87190026  0.9870953 ]]",[-2.534687]
66,"[[-0.00752391  0.08155108 -0.00977926  0.3013894   0.47694334 -0.02601425
  -0.43830502  0.24829066  0.42121437  0.12478143 -0.0677035  -0.21385495
   0.06062564  0.2014646   0.07468858 -0.07482614 -2.6320632  -4.86633
  -1.5672201   1.316678    0.8710921   0.9879753 ]]",[-2.5371325]
67,"[[-0.00650287  0.07817383 -0.00986787  0.30023447  0.4769339  -0.0259948
  -0.44775006  0.24626833  0.4212638   0.12191945 -0.07137746 -0.22077952
   0.05245371  0.19456692  0.06746425 -0.07744833 -2.6607766  -4.9153967
  -1.5858954   1.3161399   0.8700297   0.9878555 ]]",[-2.5403385]
68,"[[-0.00721019  0.07476807 -0.01234571  0.29902413  0.47731087 -0.02727447
  -0.45940232  0.24548645  0.42023662  0.11954449 -0.073872   -0.229057
   0.04518472  0.18849668  0.06071133 -0.08055386 -2.68862    -4.961525
  -1.6040702   1.3145963   0.8695052   0.988244  ]]",[-2.541398]
69,"[[-0.00736177  0.07037489 -0.01427822  0.29725394  0.47797254 -0.02970122
  -0.47148818  0.2432312   0.42040497  0.11615678 -0.07453363 -0.23865077
   0.03684479  0.18240932  0.05415779 -0.08419105 -2.7167304  -5.004976
  -1.6242887   1.3125199   0.8693334   0.9879842 ]]",[-2.5347006]
70,"[[-0.00841274  0.06441332 -0.01590976  0.2963851   0.47799638 -0.03076763
  -0.4828559   0.24136345  0.42005387  0.11327818 -0.07732367 -0.24860251
   0.02878726  0.17695448  0.04724008 -0.08736412 -2.7440567  -5.048991
  -1.6417004   1.3112763   0.8683399   0.9877076 ]]",[-2.5336564]
71,"[[-0.00853804  0.06091744 -0.0181381   0.2948878   0.47707433 -0.03254724
  -0.49335176  0.2393307   0.4202707   0.10939661 -0.07777859 -0.2575732
   0.02080087  0.17101048  0.04078993 -0.09095038 -2.7712457  -5.0933695
  -1.6601985   1.3086512   0.8687543   0.98771834]]",[-2.5313582]
72,"[[-0.00887353  0.05678546 -0.02075492  0.2935523   0.47825462 -0.03616494
  -0.50409245  0.23882417  0.42153955  0.10501958 -0.08059692 -0.26707852
   0.01340144  0.16574281  0.03466461 -0.09568153 -2.7978756  -5.134942
  -1.6782514   1.3062352   0.8682496   0.98848623]]",[-2.528236]
