,linear.weight,linear.bias
10,"[[-1.21418631e+00 -2.06505746e-01  2.50317842e-01  4.30602014e-01
   5.92101812e-01  1.83005184e-01 -2.40854263e-01  2.06770241e-01
   4.45410103e-01  4.43312004e-02 -1.65286865e-02 -2.13331659e-04
   2.57865409e-04 -1.94956303e-01  1.26345426e-01 -2.26910058e-02
  -4.21478488e-02  1.16186827e-01 -5.77151105e-02  2.81004496e-02
  -6.31388417e-03 -1.06406555e-01  3.56161267e-01  1.87357850e-02
   2.64631398e-02 -3.41987936e-03 -1.39981071e-02  2.42608134e-04
   3.68751995e-02  1.12346001e-03 -2.03623902e-03  4.90128666e-01
   2.86706677e-03  6.10142306e-04 -1.10679317e+00 -1.06406555e-01
   2.81004496e-02  4.74702828e-02  1.00577092e+00  1.71047044e+00
  -4.30479534e-02 -3.11342657e-01 -3.22742015e-03  1.27242496e-02
   5.64917037e-03 -8.23228969e-04  6.07165933e-01  4.37921956e-02
  -4.19059396e-01  3.04578960e-01  8.37864041e-01  6.03337944e-01
  -1.77765384e-01 -8.81653652e-02  7.27151930e-02 -3.27056795e-01
  -9.16483812e-03 -1.07357581e-03  3.45018893e-01 -1.07620144e-03
   1.17107499e+00 -3.25825125e-01  1.02120280e-01 -3.91409732e-03
   3.47177451e-03  1.11896051e-02  1.25591397e-01  2.51977220e-02
  -4.55534412e-03 -1.48916687e-03 -5.38682751e-03 -4.76114541e-01
   1.00332595e-01 -1.33744693e+00  1.22600272e-01 -7.79324591e-01
   4.74853292e-02 -8.10558200e-01 -1.12849297e-02 -2.67588999e-02
   3.99147302e-01  4.90310609e-01  2.83581227e-01 -7.47011276e-04
   8.42973823e-04  1.08527136e-03  1.05792424e-05  4.21583187e-03
   1.03150192e-03  8.90435185e-04  8.36807862e-03  1.09355198e-03
  -1.13756163e-03 -5.70799457e-05  9.46518034e-04  7.03519501e-04
  -1.03170751e-03  1.16511872e-02 -1.16297510e-03 -1.69205025e-03
   1.02553819e-03  9.68915119e-04 -6.96774945e-03  6.02138403e-04
   5.78374951e-04 -1.14722969e-03  5.60150598e-04  1.07349746e-03
   2.14419607e-03 -6.93680835e-04 -7.13985995e-04 -1.69944216e-03
   1.05530606e-03  4.92295763e-03  8.41642788e-04  1.26052334e-03
   1.13883708e-03  1.12190039e-03 -1.16466591e-03  9.70755122e-04
   1.09521626e-03  1.08444993e-03  9.94013972e-04]]",[-0.91008645]
11,"[[-1.24017739e+00 -2.86908209e-01  1.37716636e-01  3.63656521e-01
   5.32318830e-01  1.43480062e-01 -2.42177382e-01  1.67533338e-01
   4.14716780e-01  2.89080851e-02 -2.32265666e-02  4.43643308e-04
   3.76742275e-04 -2.24589229e-01  1.06652692e-01 -5.77496327e-02
  -5.22012450e-02  5.36897555e-02 -1.48300648e-01  4.97760251e-04
  -4.41397121e-03 -1.29834935e-01  3.35395932e-01  7.34887691e-03
   2.51739547e-02  1.15613418e-03 -2.41445415e-02  1.60246622e-03
   6.57504946e-02 -1.63312769e-04 -9.71709285e-03  4.22123224e-01
   2.07465980e-03  1.40843622e-04 -1.12888634e+00 -1.29834935e-01
   4.97760251e-04  1.79877207e-02  9.76882041e-01  1.66855657e+00
  -3.22443023e-02 -3.40779394e-01 -2.65253731e-03  7.59309856e-03
   4.11789911e-03 -6.74335577e-04  5.38340509e-01 -4.70531452e-03
  -4.94982243e-01  2.73631603e-01  7.71210253e-01  5.91848016e-01
  -1.88721821e-01 -9.62745771e-02  7.71949291e-02 -3.34483594e-01
  -4.82411683e-03  4.38977004e-04  3.28961253e-01 -5.46405325e-04
   1.10826099e+00 -3.33249211e-01  5.05204201e-02 -1.99437626e-02
   4.36089281e-03  6.84497040e-03  5.95946349e-02  1.50914676e-02
  -6.52517425e-03  9.67597472e-04 -2.95289606e-02 -5.91201305e-01
   4.75342125e-02 -1.45725656e+00  7.02745765e-02 -8.90483916e-01
   6.18392974e-03 -8.69996250e-01 -2.47432757e-02 -1.83313079e-02
   3.93919051e-01  4.45069909e-01  1.67869806e-01  3.27535626e-03
  -6.09916751e-04 -4.78492497e-04 -3.75382369e-03 -1.22950994e-04
  -8.25286843e-04 -8.62118322e-03  4.80231782e-03  5.42109134e-04
   8.19777721e-04  4.77692141e-04  7.53178727e-04  4.93940024e-04
  -5.61823254e-04  8.38208292e-03 -9.27082147e-04 -6.26461697e-04
  -6.54376461e-04 -8.11867882e-04 -1.18070785e-02  1.00702164e-04
   3.42833577e-04 -4.76447196e-04  6.01478620e-04 -4.67295264e-04
   5.03099896e-03 -7.34026195e-04 -6.56961231e-04 -1.37873634e-03
  -5.98069630e-04  2.55233981e-03 -8.28676042e-04  3.65024782e-04
   5.40425885e-04 -5.25825191e-04  5.07800258e-04  5.44244191e-04
   6.12057513e-04  3.58957564e-04 -5.80998720e-04]]",[-0.3843218]
12,"[[-1.27521122e+00 -3.57571840e-01  1.17237985e-01  3.22564512e-01
   4.44501162e-01  1.26269847e-01 -2.37613678e-01  1.48392886e-01
   4.15937901e-01  4.00427878e-02 -2.61986256e-02 -7.90823193e-04
  -1.64754875e-03 -1.66673869e-01  8.72953236e-02 -3.95748839e-02
  -6.75812364e-02  7.60866851e-02 -1.94606990e-01  1.58275291e-02
  -3.42355832e-03 -1.56203628e-01  3.20296258e-01  1.76375620e-02
   3.24333925e-03 -1.45643554e-03 -1.38886394e-02  7.42963050e-04
   3.91734019e-02 -8.44192633e-04 -9.52624192e-04  3.88058126e-01
   7.81196030e-03 -5.17340493e-04 -1.13428652e+00 -1.56203628e-01
   1.58275291e-02  2.65969895e-02  9.77819622e-01  1.66267025e+00
  -5.89505546e-02 -3.15962583e-01 -2.77048489e-03  1.53109413e-02
   3.32099386e-03  4.70841245e-04  5.58597684e-01  3.27176638e-02
  -5.01383245e-01  2.60000885e-01  7.79842913e-01  5.35618305e-01
  -2.11787596e-01 -1.43779337e-01  1.80140696e-02 -3.56659234e-01
  -1.35769919e-02  2.96162849e-04  2.79762179e-01 -6.42781670e-04
   1.09925663e+00 -3.35346550e-01  4.27605510e-02 -3.29931150e-04
   7.18937395e-03  6.06786739e-03  6.97968304e-02  2.30781659e-02
  -4.18912014e-03 -9.07242298e-04 -2.68802550e-02 -5.89373648e-01
   1.87252536e-02 -1.48449564e+00  5.39866649e-02 -9.12534475e-01
   1.00279804e-02 -8.75706136e-01 -2.27796454e-02 -5.46441972e-02
   3.84148508e-01  4.37594056e-01  1.89892918e-01  7.68857717e-04
   3.25903820e-04 -5.52614278e-04 -1.97178195e-03  3.18900566e-05
  -1.97632413e-04  6.37768826e-04  4.22191806e-03  3.71698465e-04
   1.37887022e-04 -6.24510052e-04  5.75703569e-04  4.31847875e-05
   5.63491951e-04  1.27709564e-02 -6.99945900e-04 -1.08603598e-03
  -2.05329910e-04 -2.06442026e-04 -9.93465912e-03  8.02717521e-04
   3.33613541e-04 -3.45956127e-04 -1.17459858e-04 -4.16890311e-04
   2.60915561e-03 -1.48469664e-03  5.31942758e-04 -6.40281243e-03
   5.66729053e-04  1.01225860e-02 -6.63595216e-04  7.66019977e-04
   5.64905757e-04 -4.49646323e-04  2.77191808e-04  1.76209200e-04
   3.67395172e-04 -6.95949595e-04  5.69248048e-04]]",[-0.27561244]
13,"[[-1.3352710e+00 -3.8797355e-01  1.4515954e-01  2.4919873e-01
   3.9595678e-01  1.7014039e-01 -2.6586211e-01  1.7275029e-01
   3.8585886e-01  5.0341774e-02 -2.7184032e-02  7.6442724e-04
   1.1285474e-03 -2.0601089e-01  1.4663686e-01 -6.1108526e-02
  -7.7522300e-02  1.1101340e-01 -1.7706546e-01 -5.2485559e-03
  -7.1647754e-03 -1.1977494e-01  2.7033377e-01  2.2782808e-02
   1.4567029e-02  1.2480945e-03 -1.6996130e-02 -1.2523765e-03
   5.7404220e-02  4.2504491e-04 -3.2235051e-03  3.4694344e-01
   3.2703667e-03  7.0954987e-04 -1.1651013e+00 -1.1977494e-01
  -5.2485559e-03  2.6704747e-02  1.0318887e+00  1.6888313e+00
  -4.4110768e-02 -3.5571155e-01 -5.2030426e-03  1.0659188e-02
   4.5780609e-03 -7.6040631e-04  5.1018250e-01  1.8989718e-02
  -4.9453852e-01  2.1798821e-01  7.5275391e-01  5.5040908e-01
  -2.3981702e-01 -1.3499466e-01  5.6200713e-02 -3.9001453e-01
  -2.8778348e-02 -7.4919802e-04  2.6451570e-01 -8.9370011e-04
   1.0586041e+00 -3.4814909e-01  7.0741512e-02 -6.8934041e-04
   2.7775303e-03  8.7759588e-03  1.5153752e-01  1.7857149e-02
  -9.8008513e-03 -2.9841647e-04 -1.6449330e-02 -5.3713560e-01
   2.9136289e-02 -1.4539002e+00  4.4045381e-02 -8.6949146e-01
  -3.1820964e-06 -8.3951962e-01 -2.3153808e-02 -6.0040750e-02
   3.8255996e-01  4.5414922e-01  2.1563037e-01  2.9544639e-03
   1.1306909e-03 -7.8525674e-04 -3.4879777e-03  9.9624973e-04
  -8.1221177e-04 -3.3545354e-04  7.7884244e-03 -7.8210258e-04
   8.1561861e-04 -1.9074422e-03  1.1740652e-03  1.4577942e-03
  -8.8830583e-04  1.5256213e-02 -1.3451716e-03 -1.6787341e-03
  -1.3911552e-03 -1.2879665e-03 -1.3509444e-02  1.3821210e-03
  -1.1897121e-03  6.3609099e-04  1.4692266e-03 -7.6920865e-04
   1.2444606e-03 -1.2620110e-03 -1.0409696e-03 -1.7728275e-03
  -9.5970603e-04  3.9194832e-03 -7.8598963e-04 -4.5495119e-04
  -8.2312018e-04  1.2257411e-03 -9.6733350e-04 -7.8769121e-04
  -8.5043936e-04 -1.3476008e-03 -8.4470765e-04]]",[-0.22389299]
14,"[[-1.37564647e+00 -4.01374042e-01  9.52172503e-02  2.48277694e-01
   3.74638736e-01  1.50324777e-01 -2.35575736e-01  1.49459228e-01
   4.24780995e-01  3.47036310e-02 -3.10059302e-02 -5.13804960e-04
  -5.21218521e-04 -2.17752948e-01  1.30001724e-01 -7.04971142e-03
  -5.88332824e-02  6.87069967e-02 -1.87282026e-01  1.78789794e-02
  -7.32083339e-03 -1.01662576e-01  2.49205321e-01  1.98088996e-02
   1.72600299e-02 -6.47177221e-05 -2.51285266e-02  9.86337545e-04
   3.48275863e-02  7.10801338e-04 -1.86535227e-03  3.21182251e-01
   7.30974041e-03  6.54735777e-04 -1.17032886e+00 -1.01662576e-01
   1.78789794e-02  3.66463214e-02  1.03005612e+00  1.69758713e+00
  -3.87341343e-02 -3.12314808e-01 -4.62595699e-03  1.74923576e-02
   3.85754509e-03  1.62828609e-03  4.87367272e-01 -2.34299619e-03
  -4.72440571e-01  2.02596441e-01  7.97560155e-01  5.63293040e-01
  -2.52247453e-01 -1.64033949e-01  5.56435138e-02 -4.11832720e-01
  -8.59856419e-03 -7.71419378e-04  2.59377450e-01  6.00570347e-04
   1.06158864e+00 -3.51376981e-01  4.82281744e-02  1.61788743e-02
   8.03298131e-03  6.91058161e-03  1.29932582e-01  2.35620011e-02
  -4.46196151e-04 -2.17945245e-03 -1.97160617e-02 -5.29768586e-01
   4.76580188e-02 -1.41917181e+00  8.73032138e-02 -8.36896181e-01
   1.06679825e-02 -8.32849443e-01 -2.52654273e-02 -2.90444884e-02
   3.66305947e-01  4.76272762e-01  2.27118880e-01  3.75860278e-03
  -7.33516412e-04  7.86570483e-04 -3.65322968e-03  2.56387400e-04
  -1.01189443e-03  9.47870896e-04  8.50499794e-03 -6.92565343e-04
   1.02149649e-03 -2.24407902e-03 -1.00177247e-03 -6.77565928e-04
  -7.18182535e-04  1.28931273e-02 -4.91250423e-04 -8.25377996e-04
   8.12038430e-04 -5.22574759e-04 -1.09869232e-02  1.12842815e-03
  -1.03737030e-03 -7.14865164e-04 -1.02250301e-03 -8.96872545e-04
  -7.48363440e-04 -9.98672564e-04 -9.91201610e-04 -4.32077097e-03
   9.05902183e-04  8.36075656e-03 -5.35576837e-04 -5.51223056e-05
   6.86816988e-04  9.21651663e-04  1.12414744e-03  9.10037255e-04
   1.00953551e-03  8.87657865e-04  6.86979969e-04]]",[-0.34741738]
15,"[[-1.39047670e+00 -4.35932010e-01  1.00447260e-01  1.93058923e-01
   3.39430124e-01  1.48406401e-01 -2.62778252e-01  1.54887363e-01
   4.02823836e-01  4.44009155e-02 -2.43403148e-02 -2.38255830e-03
  -1.72398181e-03 -2.25002810e-01  1.33809358e-01 -2.65068915e-02
  -8.03619176e-02  1.01762004e-01 -2.18705639e-01  1.29149100e-02
  -4.78431256e-03 -1.42509341e-01  2.38334790e-01  1.71262380e-02
   2.29675956e-02 -4.09313361e-04 -1.90300457e-02 -6.93502370e-05
   2.73551941e-02  8.60659464e-04 -2.77365325e-04  2.96825290e-01
   9.83809587e-03  6.46813307e-04 -1.16407442e+00 -1.42509341e-01
   1.29149100e-02  4.56117839e-02  1.03383279e+00  1.70153785e+00
  -2.06892341e-02 -2.85893112e-01 -1.97642087e-03  1.48612671e-02
   3.29625048e-03 -8.79708154e-04  4.51728016e-01  1.54811339e-02
  -4.59072113e-01  1.80787861e-01  7.62975037e-01  5.67868590e-01
  -2.69387454e-01 -1.59791440e-01  5.83116971e-02 -4.21585649e-01
  -3.70801985e-02 -2.64795031e-04  2.61624277e-01 -4.47405735e-04
   1.01213205e+00 -3.41992736e-01  6.22714981e-02  1.56790558e-02
   9.65666305e-03  2.93066259e-03  1.12811685e-01  2.76882965e-02
  -6.12200890e-03 -1.45253376e-03 -1.38007728e-02 -5.24959385e-01
   9.06075910e-02 -1.39096093e+00  7.86911696e-02 -8.43051553e-01
   2.22877637e-02 -8.53740096e-01 -1.17013557e-02 -1.58988684e-02
   3.80893975e-01  4.67253894e-01  2.26058811e-01  1.94054923e-03
  -6.95861992e-04 -2.28863675e-04 -8.27863929e-04 -5.00370632e-04
  -2.70924764e-04  3.41514475e-04  5.70077542e-03  3.35187186e-04
   8.14223371e-04 -8.18098313e-04  2.45641218e-04 -8.07167147e-04
  -2.97789753e-04  1.64968818e-02 -3.93535011e-05 -1.43701897e-03
   3.88234621e-05 -6.41572522e-04 -1.33482330e-02 -1.15567120e-04
  -6.35507226e-04  1.00067537e-03  7.34337838e-04  4.69031278e-04
  -9.35993507e-04 -2.10878951e-03  5.09807374e-04 -4.55626380e-03
   8.90432857e-04  1.04942210e-02 -5.01112081e-04 -6.73952396e-04
   3.59724043e-04  4.66516009e-04 -8.94854486e-04 -4.31534834e-04
   2.96449522e-04 -1.02547312e-03 -2.94380588e-04]]",[-0.4575305]
16,"[[-1.43833828e+00 -4.53251392e-01  4.78519574e-02  2.33692765e-01
   3.27538878e-01  1.26123846e-01 -2.35214293e-01  1.46283612e-01
   4.03636277e-01  3.04291621e-02 -1.71337146e-02 -6.55173091e-04
   5.41627582e-04 -2.34268963e-01  1.17981091e-01 -1.71762668e-02
  -1.00117818e-01  7.89593086e-02 -2.35119849e-01  1.20805195e-02
  -6.35750126e-03 -1.49322003e-01  2.29458034e-01  6.05813554e-03
   4.00797687e-02  4.15435992e-04 -2.80190147e-02  3.36417137e-03
   2.22186111e-02  3.13543133e-04 -4.34686244e-03  2.94429690e-01
   4.95820213e-03 -1.75989699e-05 -1.15303898e+00 -1.49322003e-01
   1.20805195e-02  4.08400521e-02  1.01774240e+00  1.70184541e+00
  -2.10939515e-02 -2.94332087e-01 -3.29889986e-03  1.22129582e-02
   6.39697351e-03 -6.44612825e-04  4.49002177e-01  1.32087544e-02
  -4.74285126e-01  1.86480761e-01  7.60437489e-01  5.12262464e-01
  -2.54883200e-01 -1.45430893e-01  2.03354694e-02 -4.23084497e-01
  -1.94706805e-02 -4.33917274e-04  2.68407106e-01 -3.25617846e-04
   9.88640428e-01 -3.28060746e-01  3.73484418e-02  6.89214468e-03
   8.20523500e-03 -1.44160446e-03  7.75651783e-02  2.56375261e-02
  -2.24303850e-03 -5.00021270e-04 -2.78961118e-02 -5.14201224e-01
   5.11329211e-02 -1.42744946e+00  8.26683044e-02 -8.73817027e-01
   1.40582519e-02 -8.35940361e-01 -1.28872385e-02 -1.81199349e-02
   3.47307235e-01  4.36886907e-01  1.72616154e-01  4.27217362e-03
  -2.14766338e-03 -3.18742066e-04 -5.30781643e-03  7.06795137e-04
   1.22628408e-04 -1.89308776e-04  4.15593013e-03  3.31685646e-04
   4.85249038e-04 -2.11477047e-04 -6.66613691e-04 -3.84118757e-04
   2.70283956e-04  1.35489479e-02  1.75188761e-05 -2.50311824e-03
  -1.45849655e-04  7.20852928e-04 -9.87639930e-03  3.32583120e-04
  -1.17506715e-04 -1.05222105e-04  4.10310109e-04  7.06805731e-04
   3.73828458e-04 -7.26453145e-04 -1.61621079e-04 -2.87241396e-03
  -5.02635608e-04  5.58234937e-03 -4.72707790e-04  1.63998338e-03
   2.81712099e-04 -2.81310582e-04 -1.10975816e-05 -6.39150501e-04
  -2.78774998e-04  1.05502957e-04  3.01060558e-04]]",[-0.3568568]
17,"[[-1.4361485e+00 -4.7116408e-01  4.2888809e-02  2.0355345e-01
   3.0760214e-01  1.1296189e-01 -2.0741460e-01  2.0204158e-01
   4.0093145e-01  1.3754949e-02 -2.6220459e-02 -1.4422321e-03
  -9.7015372e-04 -2.0328441e-01  9.2906058e-02 -4.1447826e-02
  -7.9825170e-02  8.9481898e-02 -1.9858316e-01  2.5157945e-02
  -4.9666110e-03 -1.2995261e-01  2.3461848e-01  1.2649032e-02
   3.0609585e-02 -5.4536457e-03 -2.7397707e-02 -1.8813028e-03
   9.4412183e-03 -1.2084449e-03 -5.5685057e-05  2.8982300e-01
   7.5110416e-03  2.2680720e-04 -1.1609827e+00 -1.2995261e-01
   2.5157945e-02  3.8902204e-02  1.0333987e+00  1.6925194e+00
  -2.4390616e-02 -2.8806224e-01 -3.1860371e-03  2.2045899e-02
   7.0227929e-03 -6.2504440e-04  4.3946588e-01  1.8979643e-02
  -4.8722029e-01  2.4478304e-01  7.7191371e-01  5.4796702e-01
  -2.6726538e-01 -1.9341785e-01  2.4855819e-02 -4.3470681e-01
  -2.0494401e-02  5.2383181e-04  2.3262972e-01  5.5548642e-04
   1.0086180e+00 -3.2049212e-01  1.4148641e-02  1.3234238e-03
   4.8578097e-03  3.1301361e-03  4.8735134e-02  2.5003795e-02
  -1.1993451e-03  2.4555804e-04 -3.3329591e-02 -5.4064769e-01
   2.8220523e-02 -1.4320316e+00  6.2676251e-02 -8.9838070e-01
   9.9366410e-03 -8.5259438e-01 -1.5056559e-02 -6.1584510e-02
   3.7570101e-01  4.6650553e-01  1.7800994e-01 -6.8099238e-04
   7.1551884e-05  4.1048520e-04 -5.2407733e-05  5.8242539e-03
  -5.5855128e-04  7.4018911e-04  5.5042529e-03 -5.0044991e-04
   7.7665027e-04 -5.7040877e-04 -3.0138012e-04 -5.4573175e-06
  -6.3358445e-04  9.8930262e-03 -7.5476116e-04 -3.2238024e-03
  -7.0323271e-04 -4.1870342e-04 -1.5785001e-02  3.8201688e-06
   3.5442272e-04  8.1491785e-04  6.7237718e-04  5.7398423e-04
  -4.9018487e-04 -1.8517512e-03 -7.0630305e-04 -2.9953639e-03
  -6.9215242e-04  6.4574950e-03  7.8784546e-04  1.3255888e-03
   6.0986239e-04  7.6542003e-04 -7.5634511e-04  6.8764307e-04
   5.4903852e-04 -3.8076716e-04 -6.1650423e-04]]",[-0.2652054]
18,"[[-1.49358630e+00 -5.11308730e-01  9.51554924e-02  1.71164721e-01
   3.16643625e-01  1.31170109e-01 -2.22400740e-01  1.77281156e-01
   4.02882934e-01  4.14150357e-02 -2.68390346e-02  1.13429478e-03
   1.60001242e-03 -2.08864540e-01  1.29309759e-01 -4.16066311e-02
  -5.55725321e-02  1.15029246e-01 -1.74554527e-01 -4.17566486e-03
  -7.52130384e-03 -1.22816451e-01  2.13339090e-01  2.22928300e-02
   1.55455470e-02  1.48843531e-03 -2.43277401e-02 -3.18775186e-04
   2.66648084e-02  5.86369191e-04 -1.41519657e-03  3.10013473e-01
   1.45406346e-03  1.15252775e-03 -1.17509735e+00 -1.22816451e-01
  -4.17566486e-03  3.93519402e-02  1.06600666e+00  1.74062598e+00
  -5.27613349e-02 -3.02856505e-01 -2.16529681e-03  8.72104522e-03
   3.05692223e-03  1.17972307e-03  4.51397359e-01 -7.49211200e-03
  -5.24711430e-01  1.97111130e-01  7.81195164e-01  5.60732186e-01
  -3.04895014e-01 -1.51667327e-01  2.84667891e-02 -4.43787068e-01
  -3.17457579e-02 -1.22185471e-03  2.13241875e-01 -1.32546271e-03
   1.02993810e+00 -3.20356518e-01  5.14254943e-02 -6.58277795e-03
   1.07895397e-03  1.25986338e-02  9.60598588e-02  1.84461847e-02
  -3.67127731e-03 -1.11212477e-03 -3.26440074e-02 -5.21533608e-01
   2.35927403e-02 -1.40257108e+00  4.29158546e-02 -8.83209825e-01
   2.61674798e-03 -8.28893900e-01 -3.15996259e-02 -1.57412253e-02
   3.42865109e-01  4.20075715e-01  2.44388089e-01  7.55528687e-04
   1.36801740e-04 -1.08524505e-03 -2.45246082e-03  1.38919125e-03
  -1.16764754e-03 -1.11027458e-03  1.05147585e-02  1.27272005e-03
  -1.26439589e-03  1.56323798e-03 -1.46811828e-03  1.18379830e-03
   1.25361048e-03  9.51412600e-03  9.86708677e-04 -9.36098397e-04
   1.42525404e-03 -1.49620837e-03 -1.82367526e-02  6.88456756e-04
  -1.54562411e-03 -5.96354366e-04 -1.23471953e-03 -1.24450587e-03
   2.25238735e-04 -3.39569594e-03 -1.19207508e-03 -9.34945419e-04
  -1.33097405e-03  1.88923744e-03 -1.11098506e-03 -8.51443154e-04
   1.32028456e-03  1.16113015e-03  1.02676428e-03 -1.09252229e-03
   1.04806293e-03 -1.60032348e-03  1.33206206e-03]]",[-0.0885846]
19,"[[-1.48305809e+00 -5.29537857e-01  2.46560238e-02  1.67169631e-01
   2.99270213e-01  1.21520594e-01 -1.78236082e-01  1.54936656e-01
   3.93353730e-01  4.41021472e-02 -2.64078006e-02 -1.31417997e-03
  -2.49856384e-06 -2.06343651e-01  9.65420306e-02 -3.30728441e-02
  -4.39676233e-02  7.52912760e-02 -2.21133262e-01  2.78731920e-02
  -4.61627729e-03 -1.47341728e-01  1.98688820e-01  1.20328348e-02
   1.00757880e-02  7.46097066e-05 -2.85933521e-02  2.87381839e-03
   1.74244959e-02 -1.10862951e-04 -1.32570870e-03  2.74957925e-01
   7.45484605e-03  2.32871273e-04 -1.16809833e+00 -1.47341728e-01
   2.78731920e-02  3.69449668e-02  1.00845587e+00  1.69540799e+00
  -3.99499610e-02 -2.89922059e-01 -4.50566318e-03  1.64803192e-02
   6.73344824e-03  6.14475575e-05  4.42632288e-01  1.64516028e-02
  -5.20479023e-01  1.82080790e-01  7.31740057e-01  5.25540233e-01
  -2.78398633e-01 -1.57880053e-01  2.23407969e-02 -4.12851781e-01
  -2.56538372e-02 -2.91371369e-04  2.37099051e-01 -1.38277828e-04
   9.78514552e-01 -3.17263007e-01  3.30955423e-02 -3.15123447e-03
   1.11244470e-02  3.42924986e-03  1.06318161e-01  2.56751087e-02
  -2.08303623e-04 -1.23704784e-03 -1.21164788e-02 -5.28924346e-01
   2.02638358e-02 -1.46143019e+00  7.05205202e-02 -8.97709846e-01
   1.24071604e-02 -8.70460808e-01 -2.01400388e-02 -3.07290535e-03
   3.37166876e-01  4.47249621e-01  1.77737296e-01  3.51877231e-03
  -4.20247146e-04 -4.52181324e-04 -6.97167963e-03  4.28982137e-04
   3.55206663e-04  4.33314533e-04  4.51606046e-03 -6.21040235e-05
   2.85633898e-04 -7.42945762e-04  4.71699634e-04 -5.33311104e-04
   8.75513651e-05  1.46929938e-02  2.56149739e-04 -1.78815308e-03
  -1.77642039e-04 -9.35504795e-05 -1.33197941e-02  6.43365493e-04
  -4.82171949e-04  7.13087094e-04 -3.38412356e-04  4.39146243e-04
   1.77371257e-04 -1.03136827e-03  2.56790780e-04 -4.88974247e-03
  -4.78385715e-04  8.54645483e-03 -7.11596920e-04  2.11497745e-03
   1.49096071e-04 -1.75638881e-04 -5.13679697e-05 -1.70484243e-04
  -2.72276462e-04  1.96254754e-04  8.35074461e-05]]",[-0.32361728]
20,"[[-1.49626744e+00 -5.00103056e-01 -1.50188804e-04  1.82400092e-01
   3.17293853e-01  1.33518323e-01 -1.85472563e-01  1.43717155e-01
   4.02156532e-01  2.12438758e-02 -2.50298921e-02  2.41968082e-05
  -2.74902559e-04 -1.75113201e-01  9.78913605e-02 -2.36479547e-02
  -6.74754456e-02  8.74447897e-02 -2.21865892e-01  1.50740743e-02
  -5.33479266e-03 -1.32454723e-01  2.00137481e-01  9.61621571e-03
   1.51407570e-02 -3.66239995e-03 -2.41918452e-02 -4.55702830e-04
   1.16786705e-02 -1.76796690e-04 -1.50774792e-03  2.78259873e-01
   3.55981197e-03  7.23312725e-04 -1.14151514e+00 -1.32454723e-01
   1.50740743e-02  1.72411017e-02  1.02983677e+00  1.70639873e+00
  -4.66532297e-02 -2.80804604e-01 -4.59709018e-03  1.00039039e-02
   3.73784732e-03 -7.12445530e-04  4.70474243e-01  8.10587406e-03
  -5.49964488e-01  2.08902061e-01  7.49226153e-01  4.97256517e-01
  -2.89362103e-01 -1.69419542e-01  2.39545815e-02 -4.01451439e-01
  -2.70552337e-02 -6.12340344e-04  2.16057941e-01  5.16890665e-04
   1.02895498e+00 -3.35756928e-01  1.26776863e-02  8.01704731e-03
   3.31215467e-03  1.91189721e-03  6.92063421e-02  1.83348618e-02
  -2.00201757e-03 -9.93639696e-04 -1.28654167e-02 -5.04659534e-01
   3.17796320e-02 -1.44258440e+00  7.21985251e-02 -8.77861738e-01
   1.32257678e-02 -8.67322266e-01 -1.59028135e-02 -4.78595346e-02
   3.51743072e-01  4.67349619e-01  2.03690693e-01  1.17732666e-03
  -1.34332839e-03 -6.71081012e-04 -7.95787084e-04  9.87046282e-04
   7.71999301e-04  5.59551758e-04  5.09744231e-03 -5.07412187e-04
  -4.48453822e-04 -1.53496570e-03  2.87525705e-04  5.97191625e-04
  -5.23543858e-04  9.50149819e-03 -2.80285301e-03 -1.24501332e-03
  -5.61455439e-04  4.14715323e-04 -6.07133703e-03  2.07416597e-05
   7.17753894e-04  3.48912552e-03 -3.68776382e-04 -4.89073282e-04
   2.23473553e-03 -1.70837459e-03 -5.82381210e-04 -1.78553921e-03
  -5.60211425e-04  4.94076032e-03 -6.63455110e-04  8.05918942e-04
   4.94877284e-04  6.07694907e-04  5.29526849e-04  6.72273512e-04
  -5.54691011e-04  3.12638469e-04 -4.48362844e-04]]",[-0.326088]
